"wz11cd","lsoa11cd","msoa11cd","date","Occupation: All categories: Occupation; measures: Value","Occupation: 1 Managers, directors and senior officials; measures: Value","Occupation: 11 Corporate managers and directors; measures: Value","Occupation: 111 Chief Executives and Senior Officials; measures: Value","Occupation: 112 Production Managers and Directors; measures: Value","Occupation: 113 Functional Managers and Directors; measures: Value","Occupation: 115 Financial Institution Managers and Directors; measures: Value","Occupation: 116 Managers and Directors in Transport and Logistics; measures: Value","Occupation: 117 Senior Officers in Protective Services; measures: Value","Occupation: 118 Health and Social Services Managers and Directors; measures: Value","Occupation: 119 Managers and Directors in Retail and Wholesale; measures: Value","Occupation: 12 Other managers and proprietors; measures: Value","Occupation: 121 Managers and Proprietors in Agriculture Related Services; measures: Value","Occupation: 122 Managers and Proprietors in Hospitality and Leisure Services; measures: Value","Occupation: 124 Managers and Proprietors in Health and Care Services; measures: Value","Occupation: 125 Managers and Proprietors in Other Services; measures: Value","Occupation: 2 Professional occupations; measures: Value","Occupation: 21 Science, research, engineering and technology professionals; measures: Value","Occupation: 211 Natural and Social Science Professionals; measures: Value","Occupation: 212 Engineering Professionals; measures: Value","Occupation: 213 Information Technology and Telecommunications Professionals; measures: Value","Occupation: 214 Conservation and Environment Professionals; measures: Value","Occupation: 215 Research and Development Managers; measures: Value","Occupation: 22 Health professionals; measures: Value","Occupation: 221 Health Professionals; measures: Value","Occupation: 222 Therapy Professionals; measures: Value","Occupation: 223 Nursing and Midwifery Professionals; measures: Value","Occupation: 23 Teaching and educational professionals; measures: Value","Occupation: 231 Teaching and Educational Professionals; measures: Value","Occupation: 24 Business, media and public service professionals; measures: Value","Occupation: 241 Legal Professionals; measures: Value","Occupation: 242 Business, Research and Administrative Professionals; measures: Value","Occupation: 243 Architects, Town Planners and Surveyors; measures: Value","Occupation: 244 Welfare Professionals; measures: Value","Occupation: 245 Librarians and Related Professionals; measures: Value","Occupation: 246 Quality and Regulatory Professionals; measures: Value","Occupation: 247 Media Professionals; measures: Value","Occupation: 3 Associate professional and technical occupations; measures: Value","Occupation: 31 Science, engineering and technology associate professionals; measures: Value","Occupation: 311 Science, Engineering and Production Technicians; measures: Value","Occupation: 312 Draughtspersons and Related Architectural Technicians; measures: Value","Occupation: 313 Information Technology Technicians; measures: Value","Occupation: 32 Health and social care associate professionals; measures: Value","Occupation: 321 Health Associate Professionals; measures: Value","Occupation: 323 Welfare and Housing Associate Professionals; measures: Value","Occupation: 33 Protective service occupations; measures: Value","Occupation: 331 Protective Service Occupations; measures: Value","Occupation: 34 Culture, media and sports occupations; measures: Value","Occupation: 341 Artistic, Literary and Media Occupations; measures: Value","Occupation: 342 Design Occupations; measures: Value","Occupation: 344 Sports and Fitness Occupations; measures: Value","Occupation: 35 Business and public service associate professionals; measures: Value","Occupation: 351 Transport Associate Professionals; measures: Value","Occupation: 352 Legal Associate Professionals; measures: Value","Occupation: 353 Business, Finance and Related Associate Professionals; measures: Value","Occupation: 354 Sales, Marketing and Related Associate Professionals; measures: Value","Occupation: 355 Conservation and Environmental associate professionals; measures: Value","Occupation: 356 Public Services and Other Associate Professionals; measures: Value","Occupation: 4 Administrative and secretarial occupations; measures: Value","Occupation: 41 Administrative occupations; measures: Value","Occupation: 411 Administrative Occupations: Government and Related Organisations; measures: Value","Occupation: 412 Administrative Occupations: Finance; measures: Value","Occupation: 413 Administrative Occupations: Records; measures: Value","Occupation: 415 Other Administrative Occupations; measures: Value","Occupation: 416 Administrative Occupations: Office Managers and Supervisors; measures: Value","Occupation: 42 Secretarial and related occupations; measures: Value","Occupation: 421 Secretarial and Related Occupations; measures: Value","Occupation: 5 Skilled trades occupations; measures: Value","Occupation: 51 Skilled agricultural and related trades; measures: Value","Occupation: 511 Agricultural and Related Trades; measures: Value","Occupation: 52 Skilled metal, electrical and electronic trades; measures: Value","Occupation: 521 Metal Forming, Welding and Related Trades; measures: Value","Occupation: 522 Metal Machining, Fitting and Instrument Making Trades; measures: Value","Occupation: 523 Vehicle Trades; measures: Value","Occupation: 524 Electrical and Electronic Trades; measures: Value","Occupation: 525 Skilled Metal, Electrical and Electronic Trades Supervisors; measures: Value","Occupation: 53 Skilled construction and building trades; measures: Value","Occupation: 531 Construction and Building Trades; measures: Value","Occupation: 532 Building Finishing Trades; measures: Value","Occupation: 533 Construction and Building Trades Supervisors; measures: Value","Occupation: 54 Textiles, printing and other skilled trades; measures: Value","Occupation: 541 Textiles and Garments Trades; measures: Value","Occupation: 542 Printing Trades; measures: Value","Occupation: 543 Food Preparation and Hospitality Trades; measures: Value","Occupation: 544 Other Skilled Trades; measures: Value","Occupation: 6 Caring, leisure and other service occupations; measures: Value","Occupation: 61 Caring personal service occupations; measures: Value","Occupation: 612 Childcare and Related Personal Services; measures: Value","Occupation: 613 Animal Care and Control Services; measures: Value","Occupation: 614 Caring Personal Services; measures: Value","Occupation: 62 Leisure, travel and related personal service occupations; measures: Value","Occupation: 621 Leisure and Travel Services; measures: Value","Occupation: 622 Hairdressers and Related Services; measures: Value","Occupation: 623 Housekeeping and Related Services; measures: Value","Occupation: 624 Cleaning and Housekeeping Managers and Supervisors; measures: Value","Occupation: 7 Sales and customer service occupations; measures: Value","Occupation: 71 Sales occupations; measures: Value","Occupation: 711 Sales Assistants and Retail Cashiers; measures: Value","Occupation: 712 Sales Related Occupations; measures: Value","Occupation: 713 Sales Supervisors; measures: Value","Occupation: 72 Customer service occupations; measures: Value","Occupation: 721 Customer Service Occupations; measures: Value","Occupation: 722 Customer Service Managers and Supervisors; measures: Value","Occupation: 8 Process, plant and machine operatives; measures: Value","Occupation: 81 Process, plant and machine operatives; measures: Value","Occupation: 811 Process Operatives; measures: Value","Occupation: 812 Plant and Machine Operatives; measures: Value","Occupation: 813 Assemblers and Routine Operatives; measures: Value","Occupation: 814 Construction Operatives; measures: Value","Occupation: 82 Transport and mobile machine drivers and operatives; measures: Value","Occupation: 821 Road Transport Drivers; measures: Value","Occupation: 822 Mobile Machine Drivers and Operatives; measures: Value","Occupation: 823 Other Drivers and Transport Operatives; measures: Value","Occupation: 9 Elementary occupations; measures: Value","Occupation: 91 Elementary trades and related occupations; measures: Value","Occupation: 911 Elementary Agricultural Occupations; measures: Value","Occupation: 912 Elementary Construction Occupations; measures: Value","Occupation: 913 Elementary Process Plant Occupations; measures: Value","Occupation: 92 Elementary administration and service occupations; measures: Value","Occupation: 921 Elementary Administration Occupations; measures: Value","Occupation: 923 Elementary Cleaning Occupations; measures: Value","Occupation: 924 Elementary Security Occupations; measures: Value","Occupation: 925 Elementary Sales Occupations; measures: Value","Occupation: 926 Elementary Storage Occupations; measures: Value","Occupation: 927 Other Elementary Services Occupations; measures: Value"
"E33018238","E01009201","E02001869",2011,564,78,69,3,21,6,1,8,0,0,30,9,0,1,0,8,26,10,0,6,4,0,0,3,2,0,1,1,1,12,0,8,1,1,1,1,0,68,6,3,3,0,3,2,1,30,30,8,1,7,0,21,0,0,3,17,0,1,67,52,2,19,8,19,4,15,15,74,0,0,42,4,19,13,6,0,9,6,3,0,23,0,7,14,2,7,1,1,0,0,6,3,2,1,0,52,50,41,1,8,2,2,0,112,71,18,20,31,2,41,34,7,0,80,25,1,2,22,55,5,4,3,3,29,11
"E33018239","E01009219","E02001946",2011,933,134,113,0,0,2,14,8,1,0,88,21,0,3,2,16,26,1,0,0,1,0,0,16,14,0,2,1,1,8,3,3,0,1,0,0,1,35,3,0,0,3,3,0,3,1,1,7,5,0,2,21,0,0,12,8,0,1,102,85,2,67,8,7,1,17,17,29,1,1,10,0,4,3,3,0,9,6,3,0,9,2,1,6,0,36,9,6,0,3,27,16,11,0,0,452,432,402,3,27,20,18,2,63,4,1,2,0,1,59,57,2,0,56,2,0,1,1,54,0,13,11,8,12,10
"E33018240","E01009232","E02001848",2011,452,71,59,0,34,4,0,12,1,0,8,12,0,3,0,9,26,14,3,6,0,4,1,2,2,0,0,0,0,10,0,1,2,1,0,6,0,32,11,10,1,0,0,0,0,0,0,5,1,0,4,16,0,0,2,13,0,1,44,38,1,8,7,17,5,6,6,87,4,4,58,5,32,11,6,4,14,11,3,0,11,1,0,3,7,12,9,0,3,6,3,0,1,0,2,27,27,24,2,1,0,0,0,97,73,8,42,20,3,24,21,3,0,56,21,0,3,18,35,2,3,3,1,10,16
"E33018241","E01009222","E02001834",2011,207,15,10,0,7,2,0,0,0,0,1,5,0,0,0,5,33,23,10,5,4,1,3,2,0,0,2,0,0,8,0,1,5,0,0,2,0,76,57,51,5,1,1,0,1,1,1,2,0,1,1,15,1,0,9,4,0,1,17,12,0,7,1,3,1,5,5,26,0,0,18,1,6,11,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,3,2,0,1,0,0,0,21,15,6,1,8,0,6,5,1,0,15,6,0,3,3,9,1,2,1,0,5,0
"E33018242","E01009222","E02001834",2011,668,89,70,0,51,6,0,5,0,2,6,19,0,8,1,10,40,12,0,9,3,0,0,15,11,0,4,1,1,12,0,2,4,0,0,6,0,62,9,8,1,0,2,1,1,1,1,23,2,0,21,27,0,0,8,13,0,6,74,36,0,16,6,11,3,38,38,127,2,2,62,10,22,19,10,1,36,29,1,6,27,1,3,19,4,28,17,15,0,2,11,9,2,0,0,24,14,11,3,0,10,7,3,132,68,22,20,16,10,64,46,15,3,92,30,0,3,27,62,4,12,5,0,26,15
"E33018243","E01009223","E02001839",2011,930,39,33,0,6,8,0,1,0,1,17,6,0,0,0,6,221,20,0,2,17,1,0,3,1,0,2,194,194,4,0,2,1,0,1,0,0,34,12,6,2,4,5,0,5,4,4,1,0,0,1,12,0,1,4,2,0,5,48,25,2,14,3,6,0,23,23,43,0,0,24,0,2,1,20,1,6,4,1,1,13,0,0,12,1,38,20,15,0,5,18,10,1,3,4,367,357,332,10,15,10,9,1,32,13,4,6,1,2,19,17,2,0,108,4,0,0,4,104,0,28,9,33,16,18
"E33018244","E01009239","E02001859",2011,339,25,12,4,4,0,0,0,0,0,4,13,0,8,3,2,22,6,1,5,0,0,0,5,0,1,4,2,2,9,0,0,2,0,1,6,0,35,15,13,0,2,0,0,0,3,3,11,1,0,10,6,0,0,3,2,0,1,27,18,3,3,2,8,2,9,9,35,4,4,18,0,4,6,4,4,3,1,2,0,10,0,0,9,1,24,17,4,0,13,7,5,1,1,0,19,16,13,3,0,3,3,0,98,89,3,26,59,1,9,9,0,0,54,20,0,1,19,34,1,13,1,1,5,13
"E33018245","E01009239","E02001859",2011,1179,109,104,0,12,20,19,33,0,0,20,5,0,1,0,4,48,10,0,2,7,0,1,7,4,0,3,2,2,29,0,25,1,0,0,2,1,124,19,7,0,12,0,0,0,2,2,10,2,6,2,93,0,1,22,64,0,6,259,246,3,146,40,51,6,13,13,49,1,1,30,3,17,10,0,0,11,8,2,1,7,1,0,4,2,6,5,0,0,5,1,0,0,0,1,91,52,39,6,7,39,28,11,217,35,14,7,11,3,182,163,15,4,276,20,2,2,16,256,41,12,10,5,178,10
"E33018246","E01009239","E02001859",2011,715,50,42,0,22,6,0,9,0,1,4,8,0,2,1,5,70,38,0,30,7,0,1,4,0,1,3,4,4,24,1,4,1,11,0,7,0,73,42,41,0,1,6,0,6,0,0,4,0,0,4,21,0,0,4,13,0,4,77,62,19,11,13,15,4,15,15,108,3,3,79,0,39,20,8,12,20,18,1,1,6,0,3,3,0,67,59,1,1,57,8,1,1,4,2,14,11,10,1,0,3,2,1,198,162,18,48,95,1,36,30,6,0,58,29,0,0,29,29,2,8,1,0,8,10
"E33018247","E01009239","E02001859",2011,516,35,14,2,2,0,0,1,0,7,2,21,0,8,4,9,87,5,1,3,1,0,0,8,0,3,5,9,9,65,3,1,2,58,0,1,0,49,4,1,0,3,32,0,32,1,1,2,0,2,0,10,0,0,2,4,0,4,108,100,44,13,7,31,5,8,8,15,1,1,6,0,4,1,1,0,5,3,2,0,3,0,0,3,0,81,75,3,0,72,6,2,3,0,1,29,12,8,2,2,17,15,2,38,16,0,4,7,5,22,17,5,0,74,8,0,0,8,66,0,29,5,0,6,26
"E33018248","E01009239","E02001859",2011,864,83,76,0,30,14,0,18,0,0,14,7,0,4,0,3,46,10,1,7,2,0,0,9,7,0,2,1,1,26,0,9,0,0,0,17,0,58,29,24,0,5,2,2,0,0,0,0,0,0,0,27,0,0,3,19,0,5,91,81,1,22,30,23,5,10,10,107,0,0,59,5,46,2,2,4,3,2,1,0,45,4,2,2,37,3,0,0,0,0,3,0,1,0,2,70,40,35,1,4,30,23,7,232,182,55,39,88,0,50,36,14,0,174,35,0,4,31,139,9,12,2,6,102,8
"E33018249","E01009240","E02001850",2011,316,41,35,0,23,4,0,5,0,1,2,6,0,0,0,6,27,6,0,2,4,0,0,0,0,0,0,12,12,9,0,7,1,0,0,1,0,23,1,1,0,0,8,6,2,0,0,2,1,1,0,12,0,0,1,10,0,1,37,36,0,10,10,10,6,1,1,58,0,0,26,5,17,2,2,0,16,11,5,0,16,1,4,1,10,16,15,5,0,10,1,1,0,0,0,10,7,4,0,3,3,3,0,68,55,6,20,16,13,13,10,2,1,36,9,1,1,7,27,1,5,0,1,13,7
"E33018250","E01009242","E02001850",2011,1210,118,92,0,2,6,2,3,1,1,77,26,0,12,1,13,43,3,2,1,0,0,0,10,7,0,3,4,4,26,0,0,4,21,0,0,1,50,5,1,1,3,21,2,19,2,2,2,1,1,0,20,0,0,5,10,0,5,86,79,12,35,6,25,1,7,7,46,0,0,9,0,2,4,2,1,8,6,2,0,29,2,1,18,8,26,14,2,0,12,12,3,6,1,2,654,630,590,13,27,24,22,2,31,18,1,5,7,5,13,5,8,0,156,5,0,1,4,151,3,30,8,20,32,58
"E33018251","E01009284","E02001922",2011,1423,96,80,0,1,25,0,0,35,19,0,16,0,6,1,9,521,63,54,4,4,0,1,420,119,13,288,8,8,30,1,21,0,7,0,0,1,135,23,16,0,7,18,10,8,39,39,8,4,2,2,47,0,0,7,7,0,33,282,193,17,46,63,57,10,89,89,40,4,4,11,1,3,1,5,1,2,2,0,0,23,2,5,16,0,130,110,5,1,104,20,2,3,13,2,47,17,13,2,2,30,29,1,90,5,1,1,3,0,85,85,0,0,82,5,0,1,4,77,10,25,9,0,5,28
"E33018252","E01009280","E02001926",2011,687,28,23,0,4,2,2,1,0,14,0,5,0,2,2,1,221,23,7,3,13,0,0,119,29,38,52,53,53,26,0,9,6,6,0,1,4,105,17,12,0,5,72,60,12,0,0,2,0,1,1,14,0,0,0,3,0,11,115,78,7,9,18,33,11,37,37,47,9,9,11,0,0,4,3,4,22,10,5,7,5,0,1,4,0,121,107,56,0,51,14,5,0,7,2,14,12,11,1,0,2,2,0,7,6,1,4,0,1,1,1,0,0,29,1,0,0,1,28,1,8,3,0,4,12
"E33018253","E01009281","E02001925",2011,230,28,13,0,5,1,2,1,0,0,4,15,0,3,2,10,35,4,1,1,2,0,0,11,6,0,5,12,12,8,0,0,0,5,3,0,0,33,1,1,0,0,9,2,7,1,1,10,1,1,8,12,0,2,2,6,0,2,27,17,2,9,0,4,2,10,10,15,3,3,4,0,1,1,2,0,5,2,3,0,3,0,0,3,0,24,10,4,0,6,14,3,9,1,1,33,31,27,1,3,2,2,0,22,19,18,0,1,0,3,3,0,0,13,1,1,0,0,12,0,2,1,0,1,8
"E33018254","E01009281","E02001925",2011,306,23,14,1,3,8,0,0,0,0,2,9,0,1,1,7,102,12,4,1,7,0,0,6,1,0,5,65,65,19,0,7,8,1,2,1,0,35,12,3,3,6,7,0,7,1,1,5,3,1,1,10,0,1,3,4,1,1,46,33,1,6,7,13,6,13,13,26,3,3,9,0,1,1,5,2,10,8,1,1,4,0,1,3,0,48,36,10,0,26,12,2,0,9,1,3,1,0,1,0,2,2,0,1,0,0,0,0,0,1,1,0,0,22,2,0,1,1,20,2,8,3,0,0,7
"E33018255","E01009303","E02001883",2011,633,97,81,0,39,15,3,15,0,0,9,16,0,5,0,11,26,21,0,19,2,0,0,0,0,0,0,0,0,5,0,3,1,0,0,1,0,47,7,6,1,0,1,1,0,2,2,6,3,3,0,31,0,0,8,20,0,3,107,98,0,44,13,33,8,9,9,132,1,1,92,11,35,1,34,11,18,17,1,0,21,3,7,5,6,3,2,0,0,2,1,0,0,0,1,15,5,5,0,0,10,10,0,119,56,9,22,21,4,63,56,7,0,87,17,0,4,13,70,2,9,5,1,25,28
"E33018256","E01009306","E02001872",2011,218,10,10,0,5,3,1,0,0,0,1,0,0,0,0,0,12,5,0,5,0,0,0,1,0,0,1,0,0,6,0,1,0,3,0,2,0,14,10,9,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,5,4,0,1,1,1,1,1,1,48,0,0,45,18,18,0,4,5,1,1,0,0,2,0,0,1,1,4,3,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,48,36,13,15,8,0,12,7,3,2,76,20,0,0,20,56,42,4,3,0,5,2
"E33018257","E01009315","E02001907",2011,810,88,81,1,1,14,38,2,0,1,24,7,0,2,1,4,17,2,0,1,1,0,0,5,4,0,1,5,5,5,0,3,1,0,0,0,1,31,1,0,0,1,1,0,1,13,13,0,0,0,0,16,0,0,11,2,0,3,430,407,2,371,8,22,4,23,23,24,0,0,15,0,2,10,2,1,0,0,0,0,9,1,1,7,0,28,18,9,0,9,10,9,1,0,0,141,90,83,3,4,51,49,2,16,6,0,1,5,0,10,10,0,0,35,3,0,1,2,32,7,8,7,4,1,5
"E33018258","E01009315","E02001907",2011,560,46,37,0,5,14,0,2,0,6,10,9,0,2,2,5,46,25,0,0,25,0,0,12,3,0,9,1,1,8,0,4,2,0,0,1,1,80,14,3,0,11,1,0,1,2,2,2,1,1,0,61,0,0,3,24,0,34,124,94,4,22,36,31,1,30,30,41,1,1,18,0,6,2,8,2,7,5,2,0,15,2,0,12,1,20,12,3,0,9,8,1,6,0,1,120,110,99,2,9,10,10,0,12,6,1,2,3,0,6,5,0,1,71,2,0,1,1,69,0,8,8,28,4,21
"E33018259","E01009320","E02001907",2011,252,27,13,0,2,1,3,0,0,1,6,14,0,6,0,8,18,4,0,1,3,0,0,7,7,0,0,1,1,6,3,2,1,0,0,0,0,28,1,0,0,1,3,3,0,0,0,5,0,2,3,19,0,3,6,9,0,1,28,15,0,1,8,5,1,13,13,27,0,0,6,1,2,0,3,0,2,2,0,0,19,0,2,16,1,64,53,0,0,53,11,1,8,1,1,17,13,12,0,1,4,4,0,4,2,2,0,0,0,2,1,1,0,39,4,0,2,2,35,0,7,2,0,2,24
"E33018260","E01009320","E02001907",2011,375,21,17,0,5,5,0,1,0,4,2,4,0,2,1,1,28,14,1,9,4,0,0,5,2,0,3,0,0,9,0,8,0,0,0,1,0,43,9,5,2,2,6,0,6,1,1,0,0,0,0,27,0,0,2,21,0,4,56,46,6,18,5,13,4,10,10,25,1,1,17,0,7,2,7,1,5,5,0,0,2,0,0,2,0,64,48,0,0,48,16,3,0,3,10,25,18,15,1,2,7,5,2,23,9,1,6,2,0,14,12,0,2,90,3,0,2,1,87,3,73,6,1,3,1
"E33018261","E01009320","E02001907",2011,247,48,27,0,8,3,2,0,0,3,11,21,0,5,1,15,17,4,0,1,3,0,0,1,0,0,1,1,1,11,0,4,0,1,0,1,5,15,3,2,1,0,1,0,1,0,0,2,0,2,0,9,0,0,1,7,0,1,47,24,2,7,2,9,4,23,23,27,2,2,5,0,2,0,3,0,7,7,0,0,13,0,1,11,1,20,14,3,2,9,6,0,0,3,3,34,29,28,1,0,5,5,0,7,4,0,1,2,1,3,2,1,0,32,1,0,0,1,31,3,9,3,0,0,16
"E33018262","E01009320","E02001907",2011,694,82,55,1,9,19,2,10,2,0,12,27,0,8,1,18,109,64,4,2,58,0,0,1,1,0,0,3,3,41,3,33,5,0,0,0,0,147,12,12,0,0,1,1,0,1,1,6,4,1,1,127,0,1,37,84,0,5,134,120,9,35,35,28,13,14,14,33,1,1,10,0,3,2,5,0,3,1,1,1,19,0,1,14,4,9,1,0,0,1,8,1,6,0,1,91,26,10,13,3,65,58,7,25,14,1,5,5,3,11,6,4,1,64,4,0,3,1,60,6,12,6,2,9,25
"E33018263","E01009321","E02001895",2011,739,69,61,4,28,14,2,4,0,0,9,8,0,1,0,7,91,58,0,52,6,0,0,1,1,0,0,0,0,32,2,15,3,0,0,12,0,159,100,93,0,7,4,3,1,1,1,4,3,0,1,50,0,1,8,31,0,10,116,96,39,13,17,23,4,20,20,93,0,0,72,5,15,38,8,6,14,13,1,0,7,0,2,5,0,8,5,0,2,3,3,1,0,0,2,52,34,32,1,1,18,12,6,85,43,4,19,16,4,42,37,5,0,66,14,0,2,12,52,6,18,18,0,7,3
"E33018264","E01009322","E02001895",2011,994,106,97,0,41,13,2,34,0,0,7,9,0,3,2,4,26,8,0,7,1,0,0,3,0,0,3,1,1,14,0,2,3,1,0,5,3,53,8,5,0,3,0,0,0,0,0,3,0,2,1,42,0,2,13,18,0,9,96,91,0,12,39,31,9,5,5,105,0,0,73,4,30,28,5,6,14,13,1,0,18,1,0,16,1,78,73,2,0,71,5,0,3,1,1,23,14,12,2,0,9,7,2,355,190,150,20,15,5,165,147,13,5,152,36,0,1,35,116,12,19,4,1,59,21
"E33018265","E01009322","E02001895",2011,787,79,67,1,27,10,1,18,1,0,9,12,0,1,0,11,63,28,18,8,2,0,0,0,0,0,0,6,6,29,0,18,3,0,0,8,0,113,11,9,1,1,0,0,0,4,4,13,1,10,2,85,0,0,14,30,0,41,105,96,16,27,17,30,6,9,9,98,0,0,67,16,28,14,6,3,19,11,1,7,12,1,5,1,5,9,1,0,0,1,8,2,3,1,2,21,17,11,2,4,4,4,0,198,100,6,13,20,61,98,88,7,3,101,19,1,4,14,82,2,9,19,0,46,6
"E33018266","E01009322","E02001895",2011,350,44,39,0,8,11,0,15,0,0,5,5,0,0,0,5,13,8,3,4,1,0,0,1,0,0,1,2,2,2,0,1,0,0,0,1,0,30,2,2,0,0,0,0,0,0,0,6,1,5,0,22,0,0,6,12,0,4,38,31,1,3,15,10,2,7,7,27,1,1,16,1,3,5,4,3,6,5,1,0,4,1,0,1,2,2,2,0,0,2,0,0,0,0,0,47,45,9,33,3,2,2,0,94,60,3,17,38,2,34,27,5,2,55,20,1,0,19,35,1,5,0,0,28,1
"E33018267","E01009332","E02006900",2011,308,19,12,0,2,2,1,1,0,0,6,7,0,5,1,1,29,1,0,0,1,0,0,1,1,0,0,13,13,14,1,5,1,7,0,0,0,20,1,0,0,1,3,0,3,0,0,10,2,2,6,6,0,0,3,2,0,1,31,26,3,6,3,9,5,5,5,29,1,1,5,0,2,2,1,0,2,1,1,0,21,0,0,19,2,14,12,3,0,9,2,1,1,0,0,122,117,108,2,7,5,5,0,14,3,2,1,0,0,11,9,2,0,30,1,0,0,1,29,0,3,2,9,2,13
"E33018268","E01009329","E02001896",2011,222,47,27,0,7,3,5,1,0,2,9,20,0,6,0,14,14,1,0,0,1,0,0,6,6,0,0,2,2,5,1,4,0,0,0,0,0,16,0,0,0,0,3,0,3,1,1,2,0,2,0,10,0,0,1,9,0,0,15,9,0,6,0,3,0,6,6,28,0,0,2,0,0,0,2,0,3,3,0,0,23,0,6,16,1,11,7,3,0,4,4,1,3,0,0,18,12,12,0,0,6,6,0,58,12,8,1,3,0,46,46,0,0,15,3,0,0,3,12,1,6,1,2,0,2
"E33018269","E01009329","E02001896",2011,385,62,26,0,2,4,6,0,0,0,14,36,0,11,0,25,47,1,0,0,1,0,0,4,4,0,0,26,26,16,8,0,2,3,1,0,2,25,2,0,0,2,0,0,0,1,1,2,2,0,0,20,0,0,13,4,0,3,58,50,1,35,7,5,2,8,8,46,0,0,11,0,3,5,2,1,5,3,2,0,30,0,0,30,0,24,5,5,0,0,19,12,5,1,1,58,50,48,1,1,8,8,0,25,9,6,2,0,1,16,16,0,0,40,16,0,2,14,24,0,8,1,1,7,7
"E33018270","E01009339","E02006901",2011,390,53,33,0,19,2,0,4,0,0,8,20,0,6,0,14,31,12,0,5,6,0,1,3,1,1,1,5,5,11,0,4,0,0,0,5,2,40,7,5,0,2,1,0,1,0,0,12,0,2,10,20,0,0,1,19,0,0,41,33,0,9,7,13,4,8,8,61,0,0,50,3,21,9,14,3,7,5,2,0,4,0,0,3,1,4,3,2,0,1,1,1,0,0,0,10,6,3,3,0,4,4,0,116,56,7,20,29,0,60,55,4,1,34,18,0,1,17,16,3,6,0,1,5,1
"E33018271","E01009338","E02001896",2011,1471,97,89,2,23,29,4,9,0,1,21,8,0,0,0,8,325,277,2,60,214,0,1,5,2,1,2,3,3,40,0,15,6,0,1,16,2,213,34,13,1,20,7,2,5,7,7,26,21,2,3,139,0,3,47,75,0,14,164,135,5,49,13,57,11,29,29,248,4,4,146,5,8,3,130,0,86,73,11,2,12,1,0,10,1,8,4,0,1,3,4,0,1,1,2,268,141,41,98,2,127,114,13,69,36,8,21,4,3,33,25,7,1,79,14,1,6,7,65,10,14,18,1,15,7
"E33018272","E01009340","E02006901",2011,741,84,66,0,40,11,0,7,0,0,8,18,0,0,0,18,23,13,0,10,3,0,0,0,0,0,0,0,0,10,0,5,1,0,0,4,0,84,27,23,3,1,9,0,9,0,0,2,1,1,0,46,0,0,6,22,0,18,64,52,1,14,16,14,7,12,12,152,1,1,120,34,41,32,12,1,18,17,1,0,13,2,1,7,3,16,8,2,0,6,8,3,0,3,2,20,10,6,2,2,10,9,1,171,70,18,36,14,2,101,62,13,26,127,23,0,9,14,104,5,33,7,0,52,7
"E33018273","E01009339","E02006901",2011,207,23,19,0,12,2,0,4,0,0,1,4,0,1,0,3,5,1,0,0,1,0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,19,18,0,9,0,7,2,1,1,27,0,0,11,2,9,0,0,0,6,5,1,0,10,2,0,2,6,3,2,1,0,1,1,0,1,0,0,19,18,17,1,0,1,1,0,67,39,22,11,6,0,28,24,4,0,38,20,0,2,18,18,0,6,0,3,7,2
"E33018274","E01009339","E02006901",2011,1079,93,80,1,21,41,0,7,0,0,10,13,0,2,0,11,249,216,1,10,203,2,0,1,0,0,1,0,0,32,4,25,2,0,0,1,0,183,59,2,0,57,1,0,1,4,4,12,5,7,0,107,0,0,16,82,0,9,154,115,4,41,20,36,14,39,39,169,3,3,132,12,13,10,94,3,11,4,4,3,23,3,10,5,5,6,4,1,0,3,2,0,0,1,1,58,32,27,0,5,26,7,19,60,40,22,16,1,1,20,16,3,1,107,14,0,1,13,93,12,4,13,0,58,6
"E33018275","E01009341","E02001892",2011,4359,157,135,1,11,14,2,4,3,94,6,22,1,4,1,16,2387,203,141,15,40,1,6,2050,657,105,1288,24,24,110,0,54,4,39,3,8,2,293,98,61,0,37,76,62,14,2,2,17,9,6,2,100,0,0,17,14,0,69,516,307,21,53,130,67,36,209,209,48,1,1,20,1,5,2,11,1,14,8,3,3,13,0,0,12,1,548,474,35,0,439,74,2,10,57,5,88,41,33,5,3,47,46,1,58,14,1,4,3,6,44,42,0,2,264,11,0,4,7,253,7,120,30,3,23,70
"E33018276","E01009332","E02006900",2011,793,25,19,0,10,3,0,5,0,0,1,6,0,0,1,5,68,8,0,2,6,0,0,2,1,0,1,52,52,6,0,2,4,0,0,0,0,33,3,2,0,1,6,0,6,1,1,3,1,1,1,20,0,0,6,5,0,9,79,73,7,39,12,13,2,6,6,51,1,1,35,1,9,19,1,5,11,9,2,0,4,0,0,0,4,57,51,47,1,3,6,2,2,1,1,13,7,4,3,0,6,5,1,383,35,15,9,8,3,348,341,3,4,84,16,0,2,14,68,4,16,36,0,6,6
