"wz11cd","lsoa11cd","msoa11cd","date","Age: All categories: Age 16 to 74; Sex: All persons; measures: Value","Age: All categories: Age 16 to 74; Sex: Males; measures: Value","Age: All categories: Age 16 to 74; Sex: Females; measures: Value","Age: Age 16; Sex: All persons; measures: Value","Age: Age 16; Sex: Males; measures: Value","Age: Age 16; Sex: Females; measures: Value","Age: Age 17; Sex: All persons; measures: Value","Age: Age 17; Sex: Males; measures: Value","Age: Age 17; Sex: Females; measures: Value","Age: Age 18; Sex: All persons; measures: Value","Age: Age 18; Sex: Males; measures: Value","Age: Age 18; Sex: Females; measures: Value","Age: Age 19; Sex: All persons; measures: Value","Age: Age 19; Sex: Males; measures: Value","Age: Age 19; Sex: Females; measures: Value","Age: Age 20; Sex: All persons; measures: Value","Age: Age 20; Sex: Males; measures: Value","Age: Age 20; Sex: Females; measures: Value","Age: Age 21; Sex: All persons; measures: Value","Age: Age 21; Sex: Males; measures: Value","Age: Age 21; Sex: Females; measures: Value","Age: Age 22; Sex: All persons; measures: Value","Age: Age 22; Sex: Males; measures: Value","Age: Age 22; Sex: Females; measures: Value","Age: Age 23; Sex: All persons; measures: Value","Age: Age 23; Sex: Males; measures: Value","Age: Age 23; Sex: Females; measures: Value","Age: Age 24; Sex: All persons; measures: Value","Age: Age 24; Sex: Males; measures: Value","Age: Age 24; Sex: Females; measures: Value","Age: Age 25; Sex: All persons; measures: Value","Age: Age 25; Sex: Males; measures: Value","Age: Age 25; Sex: Females; measures: Value","Age: Age 26; Sex: All persons; measures: Value","Age: Age 26; Sex: Males; measures: Value","Age: Age 26; Sex: Females; measures: Value","Age: Age 27; Sex: All persons; measures: Value","Age: Age 27; Sex: Males; measures: Value","Age: Age 27; Sex: Females; measures: Value","Age: Age 28; Sex: All persons; measures: Value","Age: Age 28; Sex: Males; measures: Value","Age: Age 28; Sex: Females; measures: Value","Age: Age 29; Sex: All persons; measures: Value","Age: Age 29; Sex: Males; measures: Value","Age: Age 29; Sex: Females; measures: Value","Age: Age 30; Sex: All persons; measures: Value","Age: Age 30; Sex: Males; measures: Value","Age: Age 30; Sex: Females; measures: Value","Age: Age 31; Sex: All persons; measures: Value","Age: Age 31; Sex: Males; measures: Value","Age: Age 31; Sex: Females; measures: Value","Age: Age 32; Sex: All persons; measures: Value","Age: Age 32; Sex: Males; measures: Value","Age: Age 32; Sex: Females; measures: Value","Age: Age 33; Sex: All persons; measures: Value","Age: Age 33; Sex: Males; measures: Value","Age: Age 33; Sex: Females; measures: Value","Age: Age 34; Sex: All persons; measures: Value","Age: Age 34; Sex: Males; measures: Value","Age: Age 34; Sex: Females; measures: Value","Age: Age 35; Sex: All persons; measures: Value","Age: Age 35; Sex: Males; measures: Value","Age: Age 35; Sex: Females; measures: Value","Age: Age 36; Sex: All persons; measures: Value","Age: Age 36; Sex: Males; measures: Value","Age: Age 36; Sex: Females; measures: Value","Age: Age 37; Sex: All persons; measures: Value","Age: Age 37; Sex: Males; measures: Value","Age: Age 37; Sex: Females; measures: Value","Age: Age 38; Sex: All persons; measures: Value","Age: Age 38; Sex: Males; measures: Value","Age: Age 38; Sex: Females; measures: Value","Age: Age 39; Sex: All persons; measures: Value","Age: Age 39; Sex: Males; measures: Value","Age: Age 39; Sex: Females; measures: Value","Age: Age 40; Sex: All persons; measures: Value","Age: Age 40; Sex: Males; measures: Value","Age: Age 40; Sex: Females; measures: Value","Age: Age 41; Sex: All persons; measures: Value","Age: Age 41; Sex: Males; measures: Value","Age: Age 41; Sex: Females; measures: Value","Age: Age 42; Sex: All persons; measures: Value","Age: Age 42; Sex: Males; measures: Value","Age: Age 42; Sex: Females; measures: Value","Age: Age 43; Sex: All persons; measures: Value","Age: Age 43; Sex: Males; measures: Value","Age: Age 43; Sex: Females; measures: Value","Age: Age 44; Sex: All persons; measures: Value","Age: Age 44; Sex: Males; measures: Value","Age: Age 44; Sex: Females; measures: Value","Age: Age 45; Sex: All persons; measures: Value","Age: Age 45; Sex: Males; measures: Value","Age: Age 45; Sex: Females; measures: Value","Age: Age 46; Sex: All persons; measures: Value","Age: Age 46; Sex: Males; measures: Value","Age: Age 46; Sex: Females; measures: Value","Age: Age 47; Sex: All persons; measures: Value","Age: Age 47; Sex: Males; measures: Value","Age: Age 47; Sex: Females; measures: Value","Age: Age 48; Sex: All persons; measures: Value","Age: Age 48; Sex: Males; measures: Value","Age: Age 48; Sex: Females; measures: Value","Age: Age 49; Sex: All persons; measures: Value","Age: Age 49; Sex: Males; measures: Value","Age: Age 49; Sex: Females; measures: Value","Age: Age 50; Sex: All persons; measures: Value","Age: Age 50; Sex: Males; measures: Value","Age: Age 50; Sex: Females; measures: Value","Age: Age 51; Sex: All persons; measures: Value","Age: Age 51; Sex: Males; measures: Value","Age: Age 51; Sex: Females; measures: Value","Age: Age 52; Sex: All persons; measures: Value","Age: Age 52; Sex: Males; measures: Value","Age: Age 52; Sex: Females; measures: Value","Age: Age 53; Sex: All persons; measures: Value","Age: Age 53; Sex: Males; measures: Value","Age: Age 53; Sex: Females; measures: Value","Age: Age 54; Sex: All persons; measures: Value","Age: Age 54; Sex: Males; measures: Value","Age: Age 54; Sex: Females; measures: Value","Age: Age 55; Sex: All persons; measures: Value","Age: Age 55; Sex: Males; measures: Value","Age: Age 55; Sex: Females; measures: Value","Age: Age 56; Sex: All persons; measures: Value","Age: Age 56; Sex: Males; measures: Value","Age: Age 56; Sex: Females; measures: Value","Age: Age 57; Sex: All persons; measures: Value","Age: Age 57; Sex: Males; measures: Value","Age: Age 57; Sex: Females; measures: Value","Age: Age 58; Sex: All persons; measures: Value","Age: Age 58; Sex: Males; measures: Value","Age: Age 58; Sex: Females; measures: Value","Age: Age 59; Sex: All persons; measures: Value","Age: Age 59; Sex: Males; measures: Value","Age: Age 59; Sex: Females; measures: Value","Age: Age 60; Sex: All persons; measures: Value","Age: Age 60; Sex: Males; measures: Value","Age: Age 60; Sex: Females; measures: Value","Age: Age 61; Sex: All persons; measures: Value","Age: Age 61; Sex: Males; measures: Value","Age: Age 61; Sex: Females; measures: Value","Age: Age 62; Sex: All persons; measures: Value","Age: Age 62; Sex: Males; measures: Value","Age: Age 62; Sex: Females; measures: Value","Age: Age 63; Sex: All persons; measures: Value","Age: Age 63; Sex: Males; measures: Value","Age: Age 63; Sex: Females; measures: Value","Age: Age 64; Sex: All persons; measures: Value","Age: Age 64; Sex: Males; measures: Value","Age: Age 64; Sex: Females; measures: Value","Age: Age 65; Sex: All persons; measures: Value","Age: Age 65; Sex: Males; measures: Value","Age: Age 65; Sex: Females; measures: Value","Age: Age 66; Sex: All persons; measures: Value","Age: Age 66; Sex: Males; measures: Value","Age: Age 66; Sex: Females; measures: Value","Age: Age 67; Sex: All persons; measures: Value","Age: Age 67; Sex: Males; measures: Value","Age: Age 67; Sex: Females; measures: Value","Age: Age 68; Sex: All persons; measures: Value","Age: Age 68; Sex: Males; measures: Value","Age: Age 68; Sex: Females; measures: Value","Age: Age 69; Sex: All persons; measures: Value","Age: Age 69; Sex: Males; measures: Value","Age: Age 69; Sex: Females; measures: Value","Age: Age 70; Sex: All persons; measures: Value","Age: Age 70; Sex: Males; measures: Value","Age: Age 70; Sex: Females; measures: Value","Age: Age 71; Sex: All persons; measures: Value","Age: Age 71; Sex: Males; measures: Value","Age: Age 71; Sex: Females; measures: Value","Age: Age 72; Sex: All persons; measures: Value","Age: Age 72; Sex: Males; measures: Value","Age: Age 72; Sex: Females; measures: Value","Age: Age 73; Sex: All persons; measures: Value","Age: Age 73; Sex: Males; measures: Value","Age: Age 73; Sex: Females; measures: Value","Age: Age 74; Sex: All persons; measures: Value","Age: Age 74; Sex: Males; measures: Value","Age: Age 74; Sex: Females; measures: Value"
"E33019967","E01009418","E02001827",2011,635,299,336,1,0,1,4,2,2,8,2,6,7,4,3,6,3,3,14,3,11,10,7,3,5,2,3,13,5,8,9,7,2,5,1,4,13,7,6,15,6,9,14,3,11,9,5,4,14,8,6,6,2,4,14,8,6,13,3,10,10,3,7,22,7,15,19,10,9,16,5,11,10,3,7,21,11,10,19,7,12,14,7,7,14,5,9,17,14,3,17,6,11,18,9,9,28,16,12,13,7,6,11,5,6,16,7,9,15,7,8,14,8,6,11,5,6,10,3,7,11,7,4,11,6,5,12,5,7,8,3,5,11,4,7,10,4,6,12,7,5,8,5,3,10,4,6,6,4,2,7,3,4,7,5,2,7,5,2,6,5,1,4,3,1,3,2,1,2,2,0,2,1,1,1,0,1,2,1,1
"E33019967","E01009433","E02001827",2011,635,299,336,1,0,1,4,2,2,8,2,6,7,4,3,6,3,3,14,3,11,10,7,3,5,2,3,13,5,8,9,7,2,5,1,4,13,7,6,15,6,9,14,3,11,9,5,4,14,8,6,6,2,4,14,8,6,13,3,10,10,3,7,22,7,15,19,10,9,16,5,11,10,3,7,21,11,10,19,7,12,14,7,7,14,5,9,17,14,3,17,6,11,18,9,9,28,16,12,13,7,6,11,5,6,16,7,9,15,7,8,14,8,6,11,5,6,10,3,7,11,7,4,11,6,5,12,5,7,8,3,5,11,4,7,10,4,6,12,7,5,8,5,3,10,4,6,6,4,2,7,3,4,7,5,2,7,5,2,6,5,1,4,3,1,3,2,1,2,2,0,2,1,1,1,0,1,2,1,1
"E33019967","E01009419","E02001827",2011,635,299,336,1,0,1,4,2,2,8,2,6,7,4,3,6,3,3,14,3,11,10,7,3,5,2,3,13,5,8,9,7,2,5,1,4,13,7,6,15,6,9,14,3,11,9,5,4,14,8,6,6,2,4,14,8,6,13,3,10,10,3,7,22,7,15,19,10,9,16,5,11,10,3,7,21,11,10,19,7,12,14,7,7,14,5,9,17,14,3,17,6,11,18,9,9,28,16,12,13,7,6,11,5,6,16,7,9,15,7,8,14,8,6,11,5,6,10,3,7,11,7,4,11,6,5,12,5,7,8,3,5,11,4,7,10,4,6,12,7,5,8,5,3,10,4,6,6,4,2,7,3,4,7,5,2,7,5,2,6,5,1,4,3,1,3,2,1,2,2,0,2,1,1,1,0,1,2,1,1
"E33019967","E01009417","E02001827",2011,635,299,336,1,0,1,4,2,2,8,2,6,7,4,3,6,3,3,14,3,11,10,7,3,5,2,3,13,5,8,9,7,2,5,1,4,13,7,6,15,6,9,14,3,11,9,5,4,14,8,6,6,2,4,14,8,6,13,3,10,10,3,7,22,7,15,19,10,9,16,5,11,10,3,7,21,11,10,19,7,12,14,7,7,14,5,9,17,14,3,17,6,11,18,9,9,28,16,12,13,7,6,11,5,6,16,7,9,15,7,8,14,8,6,11,5,6,10,3,7,11,7,4,11,6,5,12,5,7,8,3,5,11,4,7,10,4,6,12,7,5,8,5,3,10,4,6,6,4,2,7,3,4,7,5,2,7,5,2,6,5,1,4,3,1,3,2,1,2,2,0,2,1,1,1,0,1,2,1,1
"E33019968","E01009415","E02001828",2011,258,147,111,0,0,0,2,0,2,1,1,0,0,0,0,2,0,2,1,0,1,1,1,0,1,1,0,3,1,2,2,0,2,0,0,0,2,2,0,6,5,1,6,4,2,4,4,0,3,2,1,10,6,4,3,1,2,5,1,4,5,3,2,6,4,2,7,3,4,5,3,2,6,4,2,10,5,5,3,2,1,6,2,4,8,6,2,7,2,5,10,6,4,8,7,1,10,6,4,12,4,8,7,1,6,2,1,1,3,1,2,10,5,5,7,6,1,7,5,2,7,5,2,5,2,3,4,3,1,7,4,3,9,7,2,4,2,2,3,2,1,2,1,1,4,3,1,4,3,1,1,0,1,7,5,2,2,1,1,1,1,0,2,0,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,0
"E33019968","E01009423","E02001828",2011,258,147,111,0,0,0,2,0,2,1,1,0,0,0,0,2,0,2,1,0,1,1,1,0,1,1,0,3,1,2,2,0,2,0,0,0,2,2,0,6,5,1,6,4,2,4,4,0,3,2,1,10,6,4,3,1,2,5,1,4,5,3,2,6,4,2,7,3,4,5,3,2,6,4,2,10,5,5,3,2,1,6,2,4,8,6,2,7,2,5,10,6,4,8,7,1,10,6,4,12,4,8,7,1,6,2,1,1,3,1,2,10,5,5,7,6,1,7,5,2,7,5,2,5,2,3,4,3,1,7,4,3,9,7,2,4,2,2,3,2,1,2,1,1,4,3,1,4,3,1,1,0,1,7,5,2,2,1,1,1,1,0,2,0,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,0
"E33019969","E01009423","E02001828",2011,437,249,188,8,7,1,7,4,3,22,14,8,10,3,7,6,4,2,13,7,6,6,5,1,7,4,3,4,2,2,15,8,7,8,6,2,7,4,3,7,5,2,5,3,2,7,4,3,2,2,0,6,2,4,11,6,5,8,1,7,7,4,3,10,7,3,9,5,4,5,4,1,11,6,5,11,10,1,7,4,3,6,2,4,15,6,9,22,12,10,10,4,6,16,9,7,12,7,5,12,6,6,10,7,3,9,6,3,0,0,0,11,4,7,8,5,3,12,5,7,2,1,1,1,0,1,6,4,2,6,5,1,9,6,3,2,0,2,3,2,1,5,3,2,6,5,1,8,4,4,8,4,4,2,2,0,2,1,1,2,2,0,1,1,0,2,0,2,2,1,1,0,0,0,2,1,1,6,3,3
"E33019969","E01009425","E02001828",2011,437,249,188,8,7,1,7,4,3,22,14,8,10,3,7,6,4,2,13,7,6,6,5,1,7,4,3,4,2,2,15,8,7,8,6,2,7,4,3,7,5,2,5,3,2,7,4,3,2,2,0,6,2,4,11,6,5,8,1,7,7,4,3,10,7,3,9,5,4,5,4,1,11,6,5,11,10,1,7,4,3,6,2,4,15,6,9,22,12,10,10,4,6,16,9,7,12,7,5,12,6,6,10,7,3,9,6,3,0,0,0,11,4,7,8,5,3,12,5,7,2,1,1,1,0,1,6,4,2,6,5,1,9,6,3,2,0,2,3,2,1,5,3,2,6,5,1,8,4,4,8,4,4,2,2,0,2,1,1,2,2,0,1,1,0,2,0,2,2,1,1,0,0,0,2,1,1,6,3,3
"E33019970","E01009425","E02001828",2011,420,168,252,0,0,0,13,7,6,8,1,7,3,1,2,6,2,4,8,4,4,4,3,1,9,5,4,8,5,3,11,5,6,15,5,10,14,6,8,13,4,9,12,6,6,7,4,3,7,1,6,14,4,10,8,2,6,6,3,3,6,4,2,6,4,2,9,6,3,8,2,6,8,2,6,15,5,10,11,4,7,9,2,7,11,4,7,9,2,7,9,2,7,11,4,7,5,0,5,8,5,3,12,4,8,10,2,8,8,1,7,12,5,7,11,4,7,2,2,0,7,1,6,6,2,4,8,3,5,9,1,8,6,2,4,5,4,1,5,3,2,6,4,2,6,4,2,2,1,1,1,0,1,7,6,1,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0
"E33019970","E01009415","E02001828",2011,420,168,252,0,0,0,13,7,6,8,1,7,3,1,2,6,2,4,8,4,4,4,3,1,9,5,4,8,5,3,11,5,6,15,5,10,14,6,8,13,4,9,12,6,6,7,4,3,7,1,6,14,4,10,8,2,6,6,3,3,6,4,2,6,4,2,9,6,3,8,2,6,8,2,6,15,5,10,11,4,7,9,2,7,11,4,7,9,2,7,9,2,7,11,4,7,5,0,5,8,5,3,12,4,8,10,2,8,8,1,7,12,5,7,11,4,7,2,2,0,7,1,6,6,2,4,8,3,5,9,1,8,6,2,4,5,4,1,5,3,2,6,4,2,6,4,2,2,1,1,1,0,1,7,6,1,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0
"E33019970","E01009422","E02001828",2011,420,168,252,0,0,0,13,7,6,8,1,7,3,1,2,6,2,4,8,4,4,4,3,1,9,5,4,8,5,3,11,5,6,15,5,10,14,6,8,13,4,9,12,6,6,7,4,3,7,1,6,14,4,10,8,2,6,6,3,3,6,4,2,6,4,2,9,6,3,8,2,6,8,2,6,15,5,10,11,4,7,9,2,7,11,4,7,9,2,7,9,2,7,11,4,7,5,0,5,8,5,3,12,4,8,10,2,8,8,1,7,12,5,7,11,4,7,2,2,0,7,1,6,6,2,4,8,3,5,9,1,8,6,2,4,5,4,1,5,3,2,6,4,2,6,4,2,2,1,1,1,0,1,7,6,1,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0
"E33019971","E01009425","E02001828",2011,475,180,295,3,1,2,10,5,5,6,2,4,8,5,3,10,5,5,11,2,9,8,6,2,14,5,9,12,4,8,7,3,4,11,2,9,5,1,4,14,5,9,13,7,6,9,4,5,10,2,8,7,5,2,8,2,6,5,2,3,6,0,6,12,7,5,11,2,9,6,4,2,9,4,5,10,1,9,16,4,12,8,2,6,8,3,5,14,4,10,9,4,5,11,6,5,15,7,8,18,8,10,12,5,7,13,5,8,10,3,7,10,6,4,8,2,6,7,5,2,11,4,7,7,2,5,9,2,7,8,2,6,5,2,3,11,2,9,8,2,6,6,2,4,2,2,0,7,4,3,3,2,1,2,0,2,2,1,1,1,0,1,2,1,1,1,0,1,2,1,1,2,0,2,2,1,1,0,0,0
"E33019972","E01009422","E02001828",2011,496,223,273,2,0,2,1,0,1,11,5,6,6,4,2,7,5,2,9,5,4,6,3,3,10,5,5,7,4,3,7,4,3,2,0,2,7,1,6,15,9,6,12,7,5,10,4,6,8,4,4,10,3,7,10,5,5,12,7,5,7,4,3,7,5,2,11,5,6,10,4,6,14,6,8,11,4,7,6,1,5,10,3,7,20,10,10,10,4,6,20,6,14,20,5,15,9,3,6,11,4,7,11,5,6,7,3,4,10,3,7,6,2,4,15,8,7,11,6,5,5,1,4,18,10,8,12,3,9,4,2,2,10,3,7,6,4,2,8,7,1,5,1,4,6,5,1,11,6,5,5,2,3,11,8,3,5,3,2,4,1,3,3,1,2,1,0,1,2,0,2,2,0,2,0,0,0,0,0,0
"E33019972","E01009425","E02001828",2011,496,223,273,2,0,2,1,0,1,11,5,6,6,4,2,7,5,2,9,5,4,6,3,3,10,5,5,7,4,3,7,4,3,2,0,2,7,1,6,15,9,6,12,7,5,10,4,6,8,4,4,10,3,7,10,5,5,12,7,5,7,4,3,7,5,2,11,5,6,10,4,6,14,6,8,11,4,7,6,1,5,10,3,7,20,10,10,10,4,6,20,6,14,20,5,15,9,3,6,11,4,7,11,5,6,7,3,4,10,3,7,6,2,4,15,8,7,11,6,5,5,1,4,18,10,8,12,3,9,4,2,2,10,3,7,6,4,2,8,7,1,5,1,4,6,5,1,11,6,5,5,2,3,11,8,3,5,3,2,4,1,3,3,1,2,1,0,1,2,0,2,2,0,2,0,0,0,0,0,0
"E33019973","E01009420","E02001829",2011,364,180,184,0,0,0,2,1,1,3,2,1,4,2,2,4,3,1,2,1,1,3,1,2,5,0,5,5,3,2,5,1,4,3,1,2,3,2,1,7,4,3,3,2,1,3,3,0,6,1,5,7,4,3,9,6,3,3,2,1,9,4,5,11,4,7,5,3,2,7,3,4,10,5,5,14,9,5,4,4,0,13,5,8,17,8,9,10,4,6,16,10,6,9,4,5,12,4,8,7,3,4,11,6,5,7,3,4,7,4,3,9,4,5,7,3,4,8,2,6,10,4,6,12,5,7,8,3,5,2,0,2,10,5,5,5,5,0,8,5,3,3,1,2,7,4,3,2,2,0,5,2,3,4,2,2,4,3,1,2,2,0,5,3,2,1,1,0,2,1,1,3,1,2,1,0,1,0,0,0
"E33019973","E01009426","E02001829",2011,364,180,184,0,0,0,2,1,1,3,2,1,4,2,2,4,3,1,2,1,1,3,1,2,5,0,5,5,3,2,5,1,4,3,1,2,3,2,1,7,4,3,3,2,1,3,3,0,6,1,5,7,4,3,9,6,3,3,2,1,9,4,5,11,4,7,5,3,2,7,3,4,10,5,5,14,9,5,4,4,0,13,5,8,17,8,9,10,4,6,16,10,6,9,4,5,12,4,8,7,3,4,11,6,5,7,3,4,7,4,3,9,4,5,7,3,4,8,2,6,10,4,6,12,5,7,8,3,5,2,0,2,10,5,5,5,5,0,8,5,3,3,1,2,7,4,3,2,2,0,5,2,3,4,2,2,4,3,1,2,2,0,5,3,2,1,1,0,2,1,1,3,1,2,1,0,1,0,0,0
"E33019973","E01009416","E02001829",2011,364,180,184,0,0,0,2,1,1,3,2,1,4,2,2,4,3,1,2,1,1,3,1,2,5,0,5,5,3,2,5,1,4,3,1,2,3,2,1,7,4,3,3,2,1,3,3,0,6,1,5,7,4,3,9,6,3,3,2,1,9,4,5,11,4,7,5,3,2,7,3,4,10,5,5,14,9,5,4,4,0,13,5,8,17,8,9,10,4,6,16,10,6,9,4,5,12,4,8,7,3,4,11,6,5,7,3,4,7,4,3,9,4,5,7,3,4,8,2,6,10,4,6,12,5,7,8,3,5,2,0,2,10,5,5,5,5,0,8,5,3,3,1,2,7,4,3,2,2,0,5,2,3,4,2,2,4,3,1,2,2,0,5,3,2,1,1,0,2,1,1,3,1,2,1,0,1,0,0,0
"E33019974","E01009416","E02001829",2011,324,198,126,2,1,1,2,2,0,3,0,3,4,2,2,2,1,1,4,3,1,5,3,2,4,1,3,5,3,2,9,8,1,2,2,0,3,1,2,6,5,1,4,1,3,5,2,3,10,4,6,6,5,1,4,2,2,11,5,6,6,3,3,6,2,4,9,6,3,14,7,7,16,11,5,11,9,2,6,3,3,15,8,7,9,5,4,6,4,2,13,6,7,11,7,4,6,3,3,8,4,4,12,7,5,9,6,3,9,6,3,5,4,1,5,3,2,5,5,0,4,3,1,5,5,0,5,3,2,2,2,0,5,4,1,3,2,1,4,3,1,2,1,1,3,3,0,2,1,1,2,1,1,2,1,1,2,1,1,4,2,2,0,0,0,2,1,1,2,2,0,0,0,0,3,3,0,0,0,0
"E33019975","E01009431","E02001829",2011,367,141,226,3,0,3,2,1,1,3,0,3,3,0,3,2,1,1,4,1,3,1,0,1,5,2,3,3,0,3,5,1,4,3,1,2,2,0,2,8,2,6,2,2,0,4,0,4,4,0,4,4,2,2,4,2,2,6,2,4,6,1,5,8,4,4,9,3,6,6,2,4,15,8,7,11,5,6,8,2,6,14,7,7,24,7,17,13,9,4,10,6,4,17,8,9,12,6,6,9,0,9,8,3,5,11,3,8,7,3,4,13,5,8,11,6,5,8,2,6,9,2,7,7,1,6,6,3,3,8,4,4,5,2,3,3,2,1,4,3,1,5,2,3,4,2,2,5,0,5,2,0,2,3,2,1,5,4,1,5,3,2,1,0,1,3,2,1,1,0,1,0,0,0,2,2,0,1,0,1
"E33019975","E01009429","E02001829",2011,367,141,226,3,0,3,2,1,1,3,0,3,3,0,3,2,1,1,4,1,3,1,0,1,5,2,3,3,0,3,5,1,4,3,1,2,2,0,2,8,2,6,2,2,0,4,0,4,4,0,4,4,2,2,4,2,2,6,2,4,6,1,5,8,4,4,9,3,6,6,2,4,15,8,7,11,5,6,8,2,6,14,7,7,24,7,17,13,9,4,10,6,4,17,8,9,12,6,6,9,0,9,8,3,5,11,3,8,7,3,4,13,5,8,11,6,5,8,2,6,9,2,7,7,1,6,6,3,3,8,4,4,5,2,3,3,2,1,4,3,1,5,2,3,4,2,2,5,0,5,2,0,2,3,2,1,5,4,1,5,3,2,1,0,1,3,2,1,1,0,1,0,0,0,2,2,0,1,0,1
"E33019975","E01009426","E02001829",2011,367,141,226,3,0,3,2,1,1,3,0,3,3,0,3,2,1,1,4,1,3,1,0,1,5,2,3,3,0,3,5,1,4,3,1,2,2,0,2,8,2,6,2,2,0,4,0,4,4,0,4,4,2,2,4,2,2,6,2,4,6,1,5,8,4,4,9,3,6,6,2,4,15,8,7,11,5,6,8,2,6,14,7,7,24,7,17,13,9,4,10,6,4,17,8,9,12,6,6,9,0,9,8,3,5,11,3,8,7,3,4,13,5,8,11,6,5,8,2,6,9,2,7,7,1,6,6,3,3,8,4,4,5,2,3,3,2,1,4,3,1,5,2,3,4,2,2,5,0,5,2,0,2,3,2,1,5,4,1,5,3,2,1,0,1,3,2,1,1,0,1,0,0,0,2,2,0,1,0,1
"E33019976","E01009431","E02001829",2011,412,200,212,5,1,4,12,3,9,15,5,10,17,8,9,8,5,3,5,1,4,11,6,5,12,2,10,7,2,5,10,6,4,5,5,0,8,2,6,1,0,1,5,2,3,4,2,2,5,2,3,6,2,4,3,1,2,5,1,4,8,5,3,5,1,4,6,4,2,6,3,3,10,5,5,4,2,2,9,4,5,9,3,6,11,6,5,9,7,2,9,6,3,16,8,8,9,3,6,4,2,2,8,7,1,15,6,9,9,4,5,10,5,5,8,4,4,6,5,1,4,3,1,10,2,8,10,8,2,9,5,4,8,2,6,3,0,3,11,7,4,6,3,3,5,3,2,8,7,1,3,1,2,3,3,0,3,2,1,5,2,3,1,1,0,2,1,1,2,2,0,1,1,0,2,1,1,1,0,1
"E33019976","E01009426","E02001829",2011,412,200,212,5,1,4,12,3,9,15,5,10,17,8,9,8,5,3,5,1,4,11,6,5,12,2,10,7,2,5,10,6,4,5,5,0,8,2,6,1,0,1,5,2,3,4,2,2,5,2,3,6,2,4,3,1,2,5,1,4,8,5,3,5,1,4,6,4,2,6,3,3,10,5,5,4,2,2,9,4,5,9,3,6,11,6,5,9,7,2,9,6,3,16,8,8,9,3,6,4,2,2,8,7,1,15,6,9,9,4,5,10,5,5,8,4,4,6,5,1,4,3,1,10,2,8,10,8,2,9,5,4,8,2,6,3,0,3,11,7,4,6,3,3,5,3,2,8,7,1,3,1,2,3,3,0,3,2,1,5,2,3,1,1,0,2,1,1,2,2,0,1,1,0,2,1,1,1,0,1
"E33019976","E01009429","E02001829",2011,412,200,212,5,1,4,12,3,9,15,5,10,17,8,9,8,5,3,5,1,4,11,6,5,12,2,10,7,2,5,10,6,4,5,5,0,8,2,6,1,0,1,5,2,3,4,2,2,5,2,3,6,2,4,3,1,2,5,1,4,8,5,3,5,1,4,6,4,2,6,3,3,10,5,5,4,2,2,9,4,5,9,3,6,11,6,5,9,7,2,9,6,3,16,8,8,9,3,6,4,2,2,8,7,1,15,6,9,9,4,5,10,5,5,8,4,4,6,5,1,4,3,1,10,2,8,10,8,2,9,5,4,8,2,6,3,0,3,11,7,4,6,3,3,5,3,2,8,7,1,3,1,2,3,3,0,3,2,1,5,2,3,1,1,0,2,1,1,2,2,0,1,1,0,2,1,1,1,0,1
"E33019977","E01009424","E02001830",2011,421,230,191,1,0,1,4,2,2,22,8,14,14,5,9,10,3,7,8,3,5,14,8,6,11,9,2,6,2,4,6,5,1,4,2,2,9,3,6,6,5,1,5,2,3,10,6,4,4,3,1,2,2,0,5,4,1,8,7,1,12,4,8,0,0,0,8,5,3,10,8,2,4,1,3,8,2,6,15,8,7,7,4,3,4,1,3,11,7,4,11,6,5,7,2,5,17,9,8,6,3,3,6,3,3,8,6,2,7,5,2,9,7,2,6,3,3,10,4,6,15,10,5,8,3,5,9,6,3,4,3,1,3,3,0,7,2,5,7,5,2,14,7,7,5,4,1,11,8,3,6,2,4,4,2,2,3,3,0,1,0,1,3,2,1,1,1,0,0,0,0,4,1,3,1,1,0,0,0,0
"E33019977","E01009421","E02001830",2011,421,230,191,1,0,1,4,2,2,22,8,14,14,5,9,10,3,7,8,3,5,14,8,6,11,9,2,6,2,4,6,5,1,4,2,2,9,3,6,6,5,1,5,2,3,10,6,4,4,3,1,2,2,0,5,4,1,8,7,1,12,4,8,0,0,0,8,5,3,10,8,2,4,1,3,8,2,6,15,8,7,7,4,3,4,1,3,11,7,4,11,6,5,7,2,5,17,9,8,6,3,3,6,3,3,8,6,2,7,5,2,9,7,2,6,3,3,10,4,6,15,10,5,8,3,5,9,6,3,4,3,1,3,3,0,7,2,5,7,5,2,14,7,7,5,4,1,11,8,3,6,2,4,4,2,2,3,3,0,1,0,1,3,2,1,1,1,0,0,0,0,4,1,3,1,1,0,0,0,0
