"wz11cd","lsoa11cd","msoa11cd","date","Method of travel to work: All categories: Method of travel to work (2001 specification); Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: All categories: Method of travel to work (2001 specification); Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: All categories: Method of travel to work (2001 specification); Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: All categories: Method of travel to work (2001 specification); Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: All categories: Method of travel to work (2001 specification); Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: All categories: Method of travel to work (2001 specification); Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Work mainly at or from home; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Work mainly at or from home; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Work mainly at or from home; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Work mainly at or from home; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Work mainly at or from home; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Work mainly at or from home; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Underground, metro, light rail or tram; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Underground, metro, light rail or tram; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Underground, metro, light rail or tram; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Underground, metro, light rail or tram; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Underground, metro, light rail or tram; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Underground, metro, light rail or tram; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Train; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Train; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Train; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Train; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Train; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Train; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Bus, minibus or coach; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Bus, minibus or coach; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Bus, minibus or coach; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Bus, minibus or coach; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Bus, minibus or coach; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Bus, minibus or coach; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Taxi; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Taxi; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Taxi; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Taxi; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Taxi; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Taxi; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Motorcycle, scooter or moped; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Motorcycle, scooter or moped; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Motorcycle, scooter or moped; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Motorcycle, scooter or moped; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Motorcycle, scooter or moped; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Motorcycle, scooter or moped; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Driving a car or van; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Driving a car or van; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Driving a car or van; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Driving a car or van; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Driving a car or van; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Driving a car or van; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Passenger in a car or van; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Passenger in a car or van; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Passenger in a car or van; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Passenger in a car or van; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Passenger in a car or van; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Passenger in a car or van; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Bicycle; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Bicycle; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Bicycle; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Bicycle; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Bicycle; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Bicycle; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: On foot; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: On foot; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: On foot; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: On foot; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: On foot; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: On foot; Usual Residence: Lives outside the region but within England and Wales; measures: Value","Method of travel to work: Other method of travel to work; Usual Residence: All categories: Usual residence; measures: Value","Method of travel to work: Other method of travel to work; Usual Residence: Lives in the workplace zone; measures: Value","Method of travel to work: Other method of travel to work; Usual Residence: Lives outside the workplace zone but within the middle layer super output area; measures: Value","Method of travel to work: Other method of travel to work; Usual Residence: Lives outside the middle layer super output area but within the local authority; measures: Value","Method of travel to work: Other method of travel to work; Usual Residence: Lives outside the local authority but within the region; measures: Value","Method of travel to work: Other method of travel to work; Usual Residence: Lives outside the region but within England and Wales; measures: Value"
"E33018102","E01008884","E02001904",2011,736,28,14,386,268,40,10,10,0,0,0,0,3,0,0,1,2,0,17,0,0,11,6,0,82,2,2,66,12,0,0,0,0,0,0,0,7,0,0,4,2,1,511,15,6,228,228,34,39,0,0,29,8,2,14,0,0,6,7,1,53,1,6,41,3,2,0,0,0,0,0,0
"E33018103","E01008884","E02001904",2011,327,12,4,147,129,35,3,3,0,0,0,0,2,0,0,0,2,0,5,0,0,2,3,0,42,1,0,31,9,1,0,0,0,0,0,0,1,0,0,0,1,0,222,3,0,84,104,31,17,1,0,9,5,2,3,0,0,1,2,0,26,3,4,16,2,1,6,1,0,4,1,0
"E33018104","E01008884","E02001904",2011,706,2,9,374,281,40,0,0,0,0,0,0,2,0,0,0,1,1,11,0,0,2,9,0,60,1,2,45,12,0,3,0,0,3,0,0,11,0,0,4,7,0,464,1,3,212,213,35,76,0,0,39,33,4,26,0,1,23,2,0,51,0,3,44,4,0,2,0,0,2,0,0
"E33018105","E01008884","E02001904",2011,414,0,8,264,134,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,6,0,49,0,1,40,8,0,1,0,0,1,0,0,3,0,0,2,1,0,320,0,4,193,115,8,14,0,0,12,2,0,5,0,0,4,1,0,13,0,2,10,1,0,0,0,0,0,0,0
"E33018106","E01008889","E02001904",2011,500,0,16,339,138,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,5,0,43,0,0,39,4,0,2,0,0,2,0,0,4,0,0,2,2,0,352,0,7,221,117,7,44,0,0,42,2,0,22,0,2,13,7,0,24,0,6,17,1,0,3,0,0,3,0,0
"E33018107","E01008889","E02001904",2011,230,21,4,129,68,8,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,1,25,1,0,20,4,0,1,0,0,1,0,0,4,0,0,3,1,0,136,5,0,69,55,7,11,0,0,9,2,0,2,0,0,2,0,0,25,0,4,19,2,0,3,1,0,2,0,0
"E33018108","E01008887","E02001904",2011,525,8,9,299,191,18,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,5,2,0,45,0,0,36,9,0,2,0,0,2,0,0,2,0,0,1,1,0,407,4,4,215,166,18,20,0,0,9,11,0,12,0,2,9,1,0,26,1,3,21,1,0,1,0,0,1,0,0
"E33018109","E01008889","E02001904",2011,181,17,6,92,61,5,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,26,1,3,20,2,0,1,1,0,0,0,0,0,0,0,0,0,0,109,5,2,49,48,5,11,1,0,6,4,0,8,0,0,8,0,0,12,2,1,8,1,0,0,0,0,0,0,0
"E33018110","E01008889","E02001904",2011,493,2,9,291,171,20,1,1,0,0,0,0,1,0,0,1,0,0,10,0,0,4,6,0,61,0,1,48,12,0,5,0,0,5,0,0,7,0,0,3,4,0,317,0,3,158,141,15,36,1,0,26,6,3,29,0,0,27,2,0,25,0,5,18,0,2,1,0,0,1,0,0
"E33018111","E01008889","E02001904",2011,474,0,5,247,205,17,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,6,0,39,0,0,30,9,0,1,0,0,0,1,0,4,0,0,1,3,0,346,0,1,159,169,17,32,0,0,18,14,0,12,0,1,10,1,0,27,0,3,22,2,0,0,0,0,0,0,0
"E33018112","E01008889","E02001904",2011,628,0,11,385,171,61,0,0,0,0,0,0,7,0,0,0,1,6,28,0,0,7,16,5,85,0,0,69,11,5,7,0,0,6,1,0,4,0,0,2,0,2,431,0,7,262,128,34,39,0,0,23,10,6,2,0,1,0,0,1,23,0,3,16,2,2,2,0,0,0,2,0
"E33018113","E01008910","E02001876",2011,488,0,0,278,201,9,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,5,4,0,65,0,0,50,15,0,1,0,0,1,0,0,6,0,0,2,4,0,365,0,0,195,162,8,22,0,0,13,8,1,13,0,0,7,6,0,6,0,0,5,1,0,0,0,0,0,0,0
"E33018114","E01008910","E02001876",2011,2461,0,13,1426,984,38,0,0,0,0,0,0,18,0,0,1,17,0,129,0,0,39,82,8,423,0,2,316,105,0,10,0,0,7,3,0,29,0,0,10,19,0,1597,0,5,867,703,22,88,0,0,62,26,0,39,0,0,26,11,2,121,0,6,93,16,6,7,0,0,5,2,0
"E33018115","E01033638","E02001875",2011,828,6,15,467,239,101,2,2,0,0,0,0,9,0,0,1,2,6,31,0,0,6,20,5,175,1,0,134,26,14,7,0,1,5,1,0,2,0,0,1,1,0,484,3,3,243,172,63,46,0,0,29,12,5,9,0,0,4,4,1,61,0,11,42,1,7,2,0,0,2,0,0
"E33018116","E01008913","E02001876",2011,368,11,5,191,147,14,7,7,0,0,0,0,5,0,0,1,4,0,10,0,0,0,10,0,78,0,1,50,27,0,0,0,0,0,0,0,3,0,0,1,2,0,222,3,0,112,94,13,18,0,1,9,7,1,7,0,0,6,1,0,17,0,3,12,2,0,1,1,0,0,0,0
"E33018117","E01008899","E02001863",2011,387,0,1,220,161,5,0,0,0,0,0,0,1,0,0,1,0,0,16,0,0,5,11,0,57,0,0,43,14,0,0,0,0,0,0,0,6,0,0,4,2,0,253,0,0,135,114,4,36,0,0,19,16,1,5,0,0,3,2,0,10,0,1,7,2,0,3,0,0,3,0,0
"E33018118","E01008899","E02001863",2011,260,11,5,148,90,6,2,2,0,0,0,0,0,0,0,0,0,0,5,1,0,3,1,0,21,0,1,17,3,0,0,0,0,0,0,0,1,0,0,1,0,0,188,3,1,96,83,5,23,2,1,16,3,1,5,0,0,5,0,0,14,2,2,10,0,0,1,1,0,0,0,0
"E33018119","E01008899","E02001863",2011,453,5,5,271,136,36,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,12,8,0,60,4,0,49,7,0,2,0,0,1,1,0,6,0,0,5,1,0,303,1,3,151,115,33,22,0,0,20,2,0,8,0,0,8,0,0,30,0,2,25,1,2,1,0,0,0,0,1
"E33018120","E01008899","E02001863",2011,466,0,1,230,218,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,5,0,38,0,0,30,8,0,1,0,0,1,0,0,5,0,0,1,4,0,364,0,1,160,186,17,29,0,0,19,10,0,8,0,0,5,3,0,14,0,0,12,2,0,0,0,0,0,0,0
"E33018121","E01008901","E02001863",2011,660,9,14,404,210,23,3,3,0,0,0,0,1,0,0,1,0,0,50,0,0,30,18,2,143,0,4,122,14,3,1,0,0,1,0,0,1,0,0,0,1,0,343,5,1,173,151,13,71,0,0,45,21,5,1,0,0,0,1,0,45,1,9,32,3,0,1,0,0,0,1,0
"E33018122","E01008901","E02001863",2011,670,2,4,334,288,42,0,0,0,0,0,0,2,0,0,0,2,0,30,0,0,9,14,7,71,2,0,58,11,0,19,0,2,16,1,0,5,0,0,1,4,0,492,0,1,220,238,33,30,0,0,16,13,1,6,0,0,4,2,0,11,0,1,7,2,1,4,0,0,3,1,0
"E33018123","E01008901","E02001863",2011,315,11,3,215,82,4,8,8,0,0,0,0,0,0,0,0,0,0,14,0,1,10,2,1,24,1,0,20,3,0,1,0,0,1,0,0,4,0,0,3,1,0,226,2,1,147,73,3,11,0,0,10,1,0,5,0,0,3,2,0,21,0,1,20,0,0,1,0,0,1,0,0
"E33018124","E01008901","E02001863",2011,512,8,3,223,222,56,3,3,0,0,0,0,2,0,0,1,1,0,27,0,0,11,16,0,61,1,0,44,14,2,2,0,0,1,1,0,1,0,0,0,1,0,379,1,2,146,177,53,21,1,0,8,11,1,4,0,0,4,0,0,10,2,1,6,1,0,2,0,0,2,0,0
"E33018125","E01008901","E02001863",2011,474,0,4,233,201,36,0,0,0,0,0,0,3,0,0,1,0,2,27,0,0,8,12,7,44,0,1,33,9,1,0,0,0,0,0,0,4,0,0,3,1,0,354,0,2,161,168,23,22,0,0,13,7,2,6,0,0,4,1,1,13,0,1,9,3,0,1,0,0,1,0,0
"E33018126","E01008917","E02001928",2011,262,27,10,146,75,4,20,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,0,2,27,11,0,0,0,0,0,0,0,2,0,0,2,0,0,151,5,5,84,53,4,25,2,1,13,9,0,3,0,1,2,0,0,18,0,1,16,1,0,2,0,0,1,1,0
"E33018127","E01008961","E02001942",2011,357,9,14,246,82,6,1,1,0,0,0,0,0,0,0,0,0,0,13,1,1,9,1,1,89,2,2,71,13,1,0,0,0,0,0,0,1,0,0,1,0,0,192,5,3,126,55,3,14,0,0,8,5,1,7,0,1,5,1,0,40,0,7,26,7,0,0,0,0,0,0,0
"E33018128","E01008961","E02001942",2011,373,5,26,278,63,1,2,2,0,0,0,0,1,0,0,1,0,0,14,1,3,6,4,0,82,2,2,72,6,0,0,0,0,0,0,0,3,0,0,2,1,0,185,0,5,132,47,1,22,0,1,16,5,0,2,0,0,2,0,0,62,0,15,47,0,0,0,0,0,0,0,0
"E33018129","E01008950","E02001939",2011,773,16,11,308,422,16,8,8,0,0,0,0,4,0,0,0,4,0,97,1,1,21,69,5,55,0,1,42,12,0,1,0,0,0,1,0,10,0,0,3,7,0,552,6,5,211,319,11,14,0,0,9,5,0,11,0,0,7,4,0,21,1,4,15,1,0,0,0,0,0,0,0
"E33018130","E01008991","E02001890",2011,798,29,13,420,321,15,18,18,0,0,0,0,2,0,0,0,2,0,24,1,0,5,16,2,137,1,0,86,50,0,7,0,0,4,3,0,3,0,1,0,2,0,546,8,7,284,236,11,24,1,0,15,8,0,8,0,0,6,2,0,29,0,5,20,2,2,0,0,0,0,0,0
"E33018131","E01008994","E02001900",2011,938,0,4,442,441,51,0,0,0,0,0,0,8,0,0,0,8,0,138,0,0,42,81,15,148,0,2,105,41,0,0,0,0,0,0,0,4,0,0,2,2,0,560,0,1,231,293,35,20,0,0,11,9,0,21,0,0,15,6,0,37,0,1,34,1,1,2,0,0,2,0,0
"E33018132","E01008994","E02001900",2011,333,1,5,150,152,25,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,15,24,1,54,0,3,41,8,2,0,0,0,0,0,0,0,0,0,0,0,0,208,1,1,72,118,16,14,0,0,11,1,2,3,0,0,1,1,1,14,0,1,10,0,3,0,0,0,0,0,0
"E33018133","E01008994","E02001900",2011,742,11,3,370,329,29,6,6,0,0,0,0,1,0,0,0,1,0,97,0,0,45,48,4,105,2,0,73,29,1,1,0,0,1,0,0,5,0,0,3,2,0,454,1,1,206,223,23,29,0,0,15,14,0,16,0,1,8,7,0,28,2,1,19,5,1,0,0,0,0,0,0
"E33018134","E01008994","E02001900",2011,206,3,2,143,52,6,2,2,0,0,0,0,1,0,0,0,1,0,20,0,0,13,7,0,49,1,1,34,12,1,1,0,0,0,1,0,2,0,0,2,0,0,93,0,0,58,30,5,7,0,0,6,1,0,2,0,0,2,0,0,29,0,1,28,0,0,0,0,0,0,0,0
"E33018135","E01008994","E02001900",2011,309,17,3,133,146,10,5,5,0,0,0,0,1,0,0,0,1,0,25,0,0,5,16,4,38,2,0,22,14,0,1,0,0,1,0,0,0,0,0,0,0,0,215,9,2,87,111,6,4,0,0,2,2,0,3,0,0,2,1,0,16,1,1,14,0,0,1,0,0,0,1,0
"E33018136","E01008990","E02001890",2011,745,0,8,366,340,31,0,0,0,0,0,0,6,0,0,0,5,1,146,0,0,59,76,11,123,0,0,91,30,2,1,0,0,1,0,0,2,0,0,0,2,0,388,0,3,165,206,14,28,0,1,13,12,2,15,0,1,10,3,1,36,0,3,27,6,0,0,0,0,0,0,0
"E33018137","E01008990","E02001890",2011,255,19,8,116,96,16,11,11,0,0,0,0,3,0,0,0,3,0,16,2,0,7,5,2,40,0,0,29,11,0,1,0,0,0,1,0,0,0,0,0,0,0,156,6,3,68,73,6,13,0,0,4,2,7,0,0,0,0,0,0,14,0,5,7,1,1,1,0,0,1,0,0
"E33018138","E01008990","E02001890",2011,417,0,9,182,217,9,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,10,8,1,41,0,0,27,14,0,0,0,0,0,0,0,2,0,0,1,1,0,319,0,9,121,184,5,12,0,0,2,9,1,13,0,0,11,0,2,10,0,0,10,0,0,0,0,0,0,0,0
"E33018139","E01008990","E02001890",2011,1727,0,25,934,682,86,0,0,0,0,0,0,14,0,0,6,7,1,197,0,0,89,96,12,366,0,1,266,93,6,6,0,0,4,2,0,3,0,0,2,1,0,953,0,4,440,452,57,57,0,0,36,20,1,16,0,1,11,3,1,112,0,19,78,7,8,3,0,0,2,1,0
"E33018140","E01008990","E02001890",2011,566,0,7,256,244,59,0,0,0,0,0,0,4,0,0,0,1,3,71,0,0,24,34,13,104,0,0,63,33,8,3,0,0,1,1,1,1,0,0,0,1,0,310,0,4,132,156,18,29,0,0,13,13,3,6,0,0,3,3,0,37,0,3,19,2,13,1,0,0,1,0,0
"E33018141","E01008988","E02001890",2011,392,6,7,164,169,46,3,3,0,0,0,0,1,0,0,0,1,0,25,0,0,14,11,0,52,1,1,35,14,1,1,0,0,0,0,1,0,0,0,0,0,0,259,2,4,82,132,39,17,0,0,9,7,1,7,0,0,5,1,1,25,0,2,17,3,3,2,0,0,2,0,0
"E33018142","E01033631","E02001905",2011,7770,16,238,4943,2215,358,4,4,0,0,0,0,24,0,0,13,9,2,1312,0,4,564,578,166,654,0,3,541,102,8,22,0,0,21,0,1,47,0,1,19,26,1,3486,2,40,1920,1366,158,244,0,3,163,75,3,479,0,31,411,36,1,1486,10,156,1281,22,17,12,0,0,10,1,1
"E33018143","E01033631","E02001905",2011,211,0,5,135,66,5,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,8,5,1,11,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,3,89,53,2,15,0,0,11,4,0,8,0,0,8,0,0,15,0,2,11,0,2,0,0,0,0,0,0
"E33018144","E01033631","E02001905",2011,374,35,5,175,149,10,17,17,0,0,0,0,3,0,0,1,2,0,28,1,0,4,22,1,52,1,0,43,8,0,2,0,0,2,0,0,5,0,0,2,3,0,229,15,1,98,108,7,15,1,0,10,3,1,10,0,0,7,3,0,13,0,4,8,0,1,0,0,0,0,0,0
"E33018145","E01009007","E02001849",2011,233,1,9,156,66,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,1,0,44,0,2,31,11,0,1,0,1,0,0,0,1,0,0,1,0,0,123,1,1,69,51,1,9,0,1,6,2,0,3,0,0,3,0,0,42,0,4,37,1,0,0,0,0,0,0,0
"E33018146","E01009007","E02001849",2011,282,11,11,186,69,5,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,61,2,2,43,14,0,2,0,0,2,0,0,1,0,0,1,0,0,153,1,4,95,51,2,13,1,1,7,2,2,6,1,0,5,0,0,37,1,4,32,0,0,2,0,0,0,2,0
"E33018147","E01009007","E02001849",2011,384,7,7,281,85,4,5,5,0,0,0,0,2,0,0,0,2,0,21,0,0,6,15,0,92,0,0,80,12,0,2,0,0,2,0,0,1,0,0,0,1,0,189,1,0,130,55,3,15,0,0,14,0,1,4,0,0,4,0,0,53,1,7,45,0,0,0,0,0,0,0,0
"E33018148","E01009007","E02001849",2011,487,0,10,343,124,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,15,2,117,0,1,100,15,1,7,0,0,7,0,0,0,0,0,0,0,0,255,0,2,162,88,3,20,0,0,14,6,0,0,0,0,0,0,0,56,0,7,45,0,4,0,0,0,0,0,0
"E33018149","E01009007","E02001849",2011,507,0,21,345,130,11,0,0,0,0,0,0,2,0,0,1,1,0,28,0,0,16,8,4,71,0,3,53,15,0,3,0,0,2,1,0,0,0,0,0,0,0,329,0,8,212,102,7,13,0,0,11,2,0,4,0,0,4,0,0,56,0,10,46,0,0,1,0,0,0,1,0
"E33018150","E01009007","E02001849",2011,272,13,12,147,91,9,4,4,0,0,0,0,1,0,0,1,0,0,16,0,1,10,5,0,22,0,0,22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,180,6,1,84,80,9,7,0,1,3,3,0,10,2,0,5,3,0,28,1,9,18,0,0,3,0,0,3,0,0
"E33018151","E01009007","E02001849",2011,403,1,13,142,125,122,1,1,0,0,0,0,3,0,0,0,0,3,8,0,0,0,2,6,66,0,0,29,15,22,0,0,0,0,0,0,0,0,0,0,0,0,199,0,4,91,64,40,66,0,0,7,27,32,16,0,1,1,2,12,41,0,8,14,15,4,3,0,0,0,0,3
"E33018152","E01009007","E02001849",2011,409,11,12,307,71,8,4,4,0,0,0,0,0,0,0,0,0,0,10,0,0,2,5,3,106,0,1,97,8,0,2,0,0,1,1,0,0,0,0,0,0,0,185,4,1,124,53,3,22,1,1,17,2,1,3,0,0,3,0,0,77,2,9,63,2,1,0,0,0,0,0,0
"E33018153","E01009014","E02001916",2011,1027,40,15,368,493,111,10,10,0,0,0,0,1,0,0,0,1,0,43,0,0,10,27,6,44,7,1,24,7,5,0,0,0,0,0,0,12,0,0,4,7,1,793,20,6,266,416,85,45,1,0,20,19,5,33,0,1,17,10,5,45,1,7,27,6,4,1,1,0,0,0,0
"E33018154","E01009026","E02001916",2011,371,17,12,210,125,7,9,9,0,0,0,0,0,0,0,0,0,0,15,0,0,3,12,0,30,0,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,4,4,129,107,6,23,1,1,16,4,1,4,0,0,4,0,0,40,3,6,31,0,0,0,0,0,0,0,0
"E33018155","E01033641","E02006901",2011,346,35,14,137,150,10,8,8,0,0,0,0,2,1,0,0,1,0,18,1,0,2,14,1,33,6,0,18,8,1,0,0,0,0,0,0,0,0,0,0,0,0,235,14,5,90,118,8,16,2,1,8,5,0,7,2,0,3,2,0,27,1,8,16,2,0,0,0,0,0,0,0
"E33018156","E01009015","E02001915",2011,320,24,27,177,89,3,10,10,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,0,31,2,3,25,1,0,2,1,0,1,0,0,0,0,0,0,0,0,216,9,8,117,79,3,18,0,2,10,6,0,0,0,0,0,0,0,39,1,14,23,1,0,0,0,0,0,0,0
"E33018157","E01009045","E02001923",2011,410,17,11,246,130,6,5,5,0,0,0,0,1,0,0,0,1,0,18,0,0,5,13,0,53,1,0,45,7,0,0,0,0,0,0,0,3,0,0,1,2,0,281,10,7,155,103,6,20,0,0,16,4,0,3,0,0,3,0,0,24,0,4,20,0,0,2,1,0,1,0,0
"E33018158","E01009069","E02001901",2011,494,4,37,280,164,9,2,2,0,0,0,0,2,0,0,2,0,0,19,0,0,8,10,1,109,0,2,82,25,0,1,0,0,1,0,0,1,0,0,1,0,0,252,0,4,126,115,7,25,0,2,14,9,0,8,0,0,8,0,0,70,2,29,35,3,1,5,0,0,3,2,0
"E33018159","E01009069","E02001901",2011,263,18,10,168,66,1,13,13,0,0,0,0,1,0,0,1,0,0,7,1,1,3,2,0,65,0,0,53,12,0,2,0,0,2,0,0,1,0,0,1,0,0,120,3,3,69,44,1,11,0,0,9,2,0,7,1,0,2,4,0,36,0,6,28,2,0,0,0,0,0,0,0
"E33018160","E01009098","E02001851",2011,847,29,29,371,404,14,15,15,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,77,0,2,60,15,0,2,1,0,0,1,0,14,0,0,4,10,0,603,10,6,232,342,13,36,0,0,12,24,0,33,0,2,23,8,0,62,2,19,38,2,1,2,1,0,0,1,0
"E33018161","E01009102","E02001854",2011,1582,4,29,744,688,117,3,3,0,0,0,0,1,0,0,1,0,0,18,0,0,7,8,3,168,0,1,122,44,1,6,0,0,3,2,1,12,0,0,4,7,1,1208,1,14,498,590,105,75,0,2,49,23,1,40,0,1,27,8,4,48,0,11,32,4,1,3,0,0,1,2,0
"E33018162","E01009102","E02001854",2011,1169,0,27,706,392,44,0,0,0,0,0,0,2,0,0,1,1,0,19,0,0,9,10,0,223,0,1,183,36,3,10,0,0,8,1,1,4,0,0,2,2,0,714,0,14,363,305,32,94,0,2,59,31,2,18,0,1,15,1,1,83,0,8,66,4,5,2,0,1,0,1,0
"E33018163","E01009102","E02001854",2011,392,0,14,218,136,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,42,0,2,34,6,0,0,0,0,0,0,0,1,0,0,0,1,0,290,0,7,143,119,21,31,0,1,23,7,0,9,0,0,5,2,2,16,0,4,11,0,1,0,0,0,0,0,0
"E33018164","E01009102","E02001854",2011,589,0,14,300,247,28,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,1,5,1,53,0,0,44,7,2,8,0,0,6,2,0,3,0,0,1,2,0,476,0,12,227,217,20,16,0,1,8,6,1,13,0,0,8,5,0,11,0,1,5,2,3,1,0,0,0,1,0
"E33018165","E01009102","E02001854",2011,313,11,0,156,131,15,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,22,0,0,18,4,0,0,0,0,0,0,0,4,0,0,2,2,0,243,5,0,110,114,14,18,1,0,9,8,0,7,0,0,7,0,0,12,1,0,9,1,1,0,0,0,0,0,0
"E33018166","E01009102","E02001854",2011,304,3,6,139,136,20,3,3,0,0,0,0,0,0,0,0,0,0,8,0,0,2,6,0,29,0,0,18,11,0,0,0,0,0,0,0,2,0,0,1,1,0,238,0,2,104,115,17,14,0,0,9,3,2,3,0,0,2,0,1,7,0,4,3,0,0,0,0,0,0,0,0
