"wz11cd","lsoa11cd","msoa11cd","date","Passports Held: All categories: Passports held; measures: Value","Passports Held: Europe: Total; measures: Value","Passports Held: Europe: United Kingdom; measures: Value","Passports Held: Europe: Ireland; measures: Value","Passports Held: Europe: Other Europe: Total; measures: Value","Passports Held: Europe: Other Europe: EU countries: Total; measures: Value","Passports Held: Europe: Other Europe: EU countries: Member countries in March 2001: Total; measures: Value","Passports Held: Europe: Other Europe: EU countries: Member countries in March 2001: France; measures: Value","Passports Held: Europe: Other Europe: EU countries: Member countries in March 2001: Germany; measures: Value","Passports Held: Europe: Other Europe: EU countries: Member countries in March 2001: Italy; measures: Value","Passports Held: Europe: Other Europe: EU countries: Member countries in March 2001: Portugal; measures: Value","Passports Held: Europe: Other Europe: EU countries: Member countries in March 2001: Spain; measures: Value","Passports Held: Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001; measures: Value","Passports Held: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Total; measures: Value","Passports Held: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Lithuania; measures: Value","Passports Held: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland; measures: Value","Passports Held: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Romania; measures: Value","Passports Held: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries; measures: Value","Passports Held: Europe: Other Europe: Rest of Europe: Total; measures: Value","Passports Held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value","Passports Held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value","Passports Held: Africa: Total; measures: Value","Passports Held: Africa: North Africa; measures: Value","Passports Held: Africa: Central and Western Africa: Total; measures: Value","Passports Held: Africa: Central and Western Africa: Ghana; measures: Value","Passports Held: Africa: Central and Western Africa: Nigeria; measures: Value","Passports Held: Africa: Central and Western Africa: Other Central and Western Africa; measures: Value","Passports Held: Africa: South and Eastern Africa: Total; measures: Value","Passports Held: Africa: South and Eastern Africa: Kenya; measures: Value","Passports Held: Africa: South and Eastern Africa: Somalia; measures: Value","Passports Held: Africa: South and Eastern Africa: South Africa; measures: Value","Passports Held: Africa: South and Eastern Africa: Zimbabwe; measures: Value","Passports Held: Africa: South and Eastern Africa: Other South and Eastern Africa; measures: Value","Passports Held: Middle East and Asia: Total; measures: Value","Passports Held: Middle East and Asia: Middle East: Total; measures: Value","Passports Held: Middle East and Asia: Middle East: Iran; measures: Value","Passports Held: Middle East and Asia: Middle East: Iraq; measures: Value","Passports Held: Middle East and Asia: Middle East: Other Middle East; measures: Value","Passports Held: Middle East and Asia: Eastern Asia: Total; measures: Value","Passports Held: Middle East and Asia: Eastern Asia: China; measures: Value","Passports Held: Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China); measures: Value","Passports Held: Middle East and Asia: Eastern Asia: Japan; measures: Value","Passports Held: Middle East and Asia: Eastern Asia: Other Eastern Asia; measures: Value","Passports Held: Middle East and Asia: Southern Asia: Total; measures: Value","Passports Held: Middle East and Asia: Southern Asia: Afghanistan; measures: Value","Passports Held: Middle East and Asia: Southern Asia: Bangladesh; measures: Value","Passports Held: Middle East and Asia: Southern Asia: India; measures: Value","Passports Held: Middle East and Asia: Southern Asia: Pakistan; measures: Value","Passports Held: Middle East and Asia: Southern Asia: Sri Lanka; measures: Value","Passports Held: Middle East and Asia: Southern Asia: Other Southern Asia; measures: Value","Passports Held: Middle East and Asia: South-East Asia: Total; measures: Value","Passports Held: Middle East and Asia: South-East Asia: Malaysia; measures: Value","Passports Held: Middle East and Asia: South-East Asia: Philippines; measures: Value","Passports Held: Middle East and Asia: South-East Asia: Singapore; measures: Value","Passports Held: Middle East and Asia: South-East Asia: Other South-East Asia; measures: Value","Passports Held: Middle East and Asia: Central Asia; measures: Value","Passports Held: The Americas and the Caribbean: Total; measures: Value","Passports Held: The Americas and the Caribbean: North America: Total; measures: Value","Passports Held: The Americas and the Caribbean: North America: Canada; measures: Value","Passports Held: The Americas and the Caribbean: North America: United States; measures: Value","Passports Held: The Americas and the Caribbean: Central America; measures: Value","Passports Held: The Americas and the Caribbean: South America; measures: Value","Passports Held: The Americas and the Caribbean: The Caribbean: Total; measures: Value","Passports Held: The Americas and the Caribbean: The Caribbean: Jamaica; measures: Value","Passports Held: The Americas and the Caribbean: The Caribbean: Other Caribbean; measures: Value","Passports Held: Antarctica and Oceania: Total; measures: Value","Passports Held: Antarctica and Oceania: Australasia: Total; measures: Value","Passports Held: Antarctica and Oceania: Australasia: Australia; measures: Value","Passports Held: Antarctica and Oceania: Australasia: New Zealand; measures: Value","Passports Held: Antarctica and Oceania: Other Oceania; measures: Value","Passports Held: British Overseas Territories; measures: Value","Passports Held: No passport held; measures: Value"
"E33018116","E01008913","E02001876",2011,363,300,287,5,8,8,4,0,1,0,0,0,3,4,0,3,0,1,0,0,0,10,1,4,0,3,1,5,0,1,0,3,1,16,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,11,0,0,0,11,0,5,0,0,0,0,0,5,4,1,0,0,0,0,0,0,32
"E33018117","E01008899","E02001863",2011,383,299,268,4,27,27,11,0,1,2,0,0,8,16,1,13,0,2,0,0,0,4,0,2,0,0,2,2,0,1,0,1,0,25,0,0,0,0,1,0,1,0,0,24,3,0,6,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,52
"E33018118","E01008899","E02001863",2011,256,208,200,0,8,8,2,1,0,1,0,0,0,6,0,3,0,3,0,0,0,2,0,1,0,1,0,1,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,14,0,0,6,8,0,0,3,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28
"E33018119","E01008899","E02001863",2011,452,385,363,5,17,17,5,2,0,2,0,0,1,12,0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,6,1,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,1,0,1,0,0,57
"E33018120","E01008899","E02001863",2011,465,411,394,4,13,13,4,0,0,1,0,0,3,9,0,5,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43
"E33018121","E01008901","E02001863",2011,659,609,586,6,17,17,6,2,0,1,1,1,1,11,0,5,1,5,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,7,2,0,2,0,0,5,4,1,0,0,0,0,0,1,36
"E33018122","E01008901","E02001863",2011,667,613,600,5,8,8,2,0,1,0,0,0,1,6,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,2,0,0,0,8,0,0,5,3,0,0,7,0,6,0,1,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,34
"E33018123","E01008901","E02001863",2011,314,269,260,2,7,6,6,2,0,0,0,0,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,7,1,0,0,3,3,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,28
"E33018124","E01008901","E02001863",2011,509,467,457,4,6,5,2,1,0,0,1,0,0,3,0,1,1,1,1,0,1,4,0,1,0,0,1,3,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,8,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29
"E33018125","E01008901","E02001863",2011,471,430,404,10,16,15,5,0,3,0,0,1,1,10,0,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"E33018126","E01008917","E02001928",2011,261,219,165,4,50,49,3,0,0,0,0,1,2,46,0,43,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"E33018127","E01008961","E02001942",2011,356,311,302,2,7,6,2,0,1,1,0,0,0,4,0,4,0,0,1,0,1,6,0,1,0,1,0,5,0,0,0,4,1,3,0,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,35
"E33018128","E01008961","E02001942",2011,371,302,291,3,8,8,7,0,2,2,2,0,1,1,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,13,1,1,0,0,4,4,0,0,0,8,0,1,5,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,53
"E33018129","E01008950","E02001939",2011,771,720,712,6,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,44
